,gene_pair,gene_1,gene_2,study_origin,cell_line_origin,GEMINI_SCORE_SL_score_SensitiveLethality,GEMINI_SCORE_SL_score_SensitiveRecovery,GEMINI_SCORE_SL_score_Strong,HORLBECK_SCORE_SL_score,HORLBECK_SCORE_standard_error,MAGECK_SCORE_SL_score,MAGECK_SCORE_Z_SL_score,MAGECK_SCORE_standard_error,MEDIAN_B_SCORE_SL_score,MEDIAN_B_SCORE_Z_SL_score,MEDIAN_B_SCORE_standard_error,MEDIAN_NB_SCORE_SL_score,MEDIAN_NB_SCORE_Z_SL_score,MEDIAN_NB_SCORE_standard_error,SGRA_DERIVED_B_SCORE_SL_score,SGRA_DERIVED_NB_SCORE_SL_score
60,AR|HDAC1,AR,HDAC1,36060092,22RV1,-0.12684762210307,,-0.12684762210307,0.03305854214702583,0.1405492372790813,,,,-0.030425001325901757,-0.5087249977349917,0.05980638156442814,0.009493595896619578,0.15873884438891073,0.05980638156442814,-0.1775679341392162,0.4842483610558011
61,AR|HPRT1,AR,HPRT1,36060092,22RV1,-0.150999670947478,,-0.150999670947478,0.11737346806615132,0.0638974588935663,,,,-0.02507452346371597,-0.34052453133147736,0.07363499882276509,0.014844073758805365,0.20158992321754685,0.07363499882276509,-0.09339503792337939,0.22504628172367142
62,AR|HSP90AA1,AR,HSP90AA1,36060092,22RV1,-0.144854411052404,,-0.144854411052404,0.47140202303060263,0.21220106280940265,,,,0.01255652792165618,0.17143025051211316,0.07324569546008418,0.052475125144177515,0.7164260618260393,0.07324569546008418,0.09874724463526013,0.5743396877165162
63,AR|HSP90B1,AR,HSP90B1,36060092,22RV1,-0.130363629465336,,-0.130363629465336,0.3016552947986779,0.3058141543869204,,,,0.05563752936622013,0.6553191879850785,0.08490141962314551,0.09555612658874146,1.1254950389862657,0.08490141962314551,-0.7869179485500095,-0.3903038418854265
64,AR|IGF1R,AR,IGF1R,36060092,22RV1,-0.0971509499613294,,-0.0971509499613294,0.12555959898983618,0.10193312841006384,,,,-0.024945552090819945,-0.36474913336941817,0.06839098385342858,0.01497304513170139,0.21893302725094166,0.06839098385342858,0.16016503772720458,0.5416891309719729
65,AR|IGFBP5,AR,IGFBP5,36060092,22RV1,-0.0869810896943993,,-0.0869810896943992,-0.3158976908122283,0.1469605833133563,,,,-0.10409809858649721,-2.0557483495628093,0.050637568848655765,-0.06417950136397588,-1.2674285678246893,0.050637568848655765,-1.3695399264614965,-0.8461677677945653
66,AR|INSR,AR,INSR,36060092,22RV1,-0.114459289768167,,-0.114459289768167,-0.1242493590882734,0.2284859246845418,,,,-0.024488593546381665,-0.4663174713231977,0.052514853189811084,0.01543000367613967,0.2938217045065146,0.052514853189811084,-1.144191447767345,-0.5726590698593272
67,AR|IRS1,AR,IRS1,36060092,22RV1,-0.0177490383132366,,-0.0177490383132366,-0.7629830414845518,0.18773122022426048,,,,-0.175008329728084,-3.255795783452121,0.0537528584002657,-0.13508973250556267,-2.513163700051622,0.0537528584002657,-2.6116265561347354,-1.9063537450538441
68,AR|JUN,AR,JUN,36060092,22RV1,-0.171356996787034,,-0.171356996787034,0.44636647447767525,0.16958472750247955,,,,-0.011470663586436558,-0.25068884480454895,0.045756577622668965,0.028447933636084777,0.6217233699312108,0.045756577622668965,0.1834497709160086,1.1096471860217667
69,AR|LIMK1,AR,LIMK1,36060092,22RV1,-0.0915625852488984,,-0.0915625852488984,-0.11675647800574057,0.18788626415221568,,,,-0.058387738372583264,-1.1764195848761647,0.049631729293872155,-0.01846914115006193,-0.3721236679202763,0.049631729293872155,-0.7846085706403114,0.017702952766644468
70,AR|MAP2K1,AR,MAP2K1,36060092,22RV1,-0.0779722304559831,,-0.0779722304559831,-0.010320962176895895,0.2546723237810848,,,,-0.08518326857860359,-1.2347494822103708,0.06898830070866996,-0.04526467135608225,-0.656120978355881,0.06898830070866996,-0.46826352833775176,0.03860848379972637
71,AR|MAP3K1,AR,MAP3K1,36060092,22RV1,-0.0465183136475823,,-0.0465183136475823,-0.5113746355732748,0.1843696337687249,,,,-0.11995446169153556,-1.7201650852116819,0.06973427301994918,-0.08003586446901423,-1.1477263761840326,0.06973427301994918,-1.3432346543090126,-0.9394080922841991
72,AR|MAPK1,AR,MAPK1,36060092,22RV1,-0.0844168452062478,,-0.0844168452062478,-0.32698231278686307,0.2499012797286625,,,,-0.06874288357261094,-1.4216165160763223,0.04835543396917058,-0.0288242863500896,-0.5960919794136637,0.04835543396917058,-1.115445809910144,-0.691135815957386
73,AR|MAPK13,AR,MAPK13,36060092,22RV1,-0.0950970862631698,,-0.0950970862631698,-0.0826716073156396,0.10488828637364088,,,,-0.0729665244659321,-1.1182140410802481,0.06525273497321046,-0.03304792724341077,-0.5064604151378269,0.06525273497321046,-1.1229515217886887,-0.5297010681849837
74,AR|MAPK3,AR,MAPK3,36060092,22RV1,-0.0933662064227891,,-0.0933662064227892,0.0598511047462001,0.11076703758254758,,,,-0.09054407495658578,-1.3081462612444914,0.06921555917642391,-0.05062547773406445,-0.731417593622626,0.06921555917642391,0.2736436255637325,1.0361547858877582
75,AR|MAPK8,AR,MAPK8,36060092,22RV1,-0.0831183138505785,,-0.0831183138505785,-0.44274569079569165,0.1933421461137572,,,,-0.12238124060675037,-2.4597599469136964,0.049753326848135826,-0.08246264338422904,-1.6574297360241506,0.049753326848135826,-2.530155285691135,-2.0410176707501995
76,AR|MTOR,AR,MTOR,36060092,22RV1,,-0.0286003815313945,0.0286003815313945,-0.5767559393485029,0.1790184750407504,,,,-0.07721640536560237,-0.901741891612359,0.08563027412149571,-0.037297808143081035,-0.4355680105631963,0.08563027412149571,-0.6252989566438316,0.3582181122973084
77,AR|MYC,AR,MYC,36060092,22RV1,-0.11171472670746,,-0.11171472670746,0.20576166693675413,0.2137608899628948,,,,0.02703904389801748,0.3911430546050317,0.06912827309517475,0.06695764112053881,0.9685999392513763,0.06912827309517475,-0.6230370420671005,-0.2725051323274699
78,AR|NRAS,AR,NRAS,36060092,22RV1,-0.0575847258032902,,-0.0575847258032902,-0.553673150147661,0.18245343081993598,,,,-0.10293308335771778,-2.1122974917735324,0.0487303913196871,-0.06301448613519645,-1.2931249766044577,0.0487303913196871,-1.2272530394468169,-0.5153658279182227
79,AR|NXF2,AR,NXF2,36060092,22RV1,-0.153047733839854,,-0.153047733839854,0.22971194095384262,0.18454506186562328,,,,-0.030282140453171902,-0.6126553051379985,0.049427696453801136,0.009636456769349433,0.1949606690321163,0.049427696453801136,-0.6967776955400993,-0.0294829930323725
80,AR|NXF2B,AR,NXF2B,36060092,22RV1,-0.12736513233227,,-0.12736513233227,-0.03721285280017505,0.17434350092536346,,,,-0.062407015669326604,-1.4276127840763164,0.04371424546306843,-0.02248841844680527,-0.5144414185486605,0.04371424546306843,-0.6451632547611872,-0.20592677871306309
81,AR|PARP1,AR,PARP1,36060092,22RV1,-0.059559268223903,,-0.059559268223903,-0.27253700084369853,0.2581796102832423,,,,-0.06516753517442764,-0.8029183480889669,0.08116334036895964,-0.025248937951906303,-0.3110879596271839,0.08116334036895964,-0.8755664707724028,-0.2757959470655963
82,AR|PIK3CA,AR,PIK3CA,36060092,22RV1,-0.0627613399856547,,-0.0627613399856547,-0.5969232621915799,0.16913215990647829,,,,-0.03636623343862988,-0.37464633661961994,0.09706816771987464,0.0035523637838914546,0.036596588431988195,0.09706816771987464,0.0921741576489058,0.48634501747932024
83,AR|PLD1,AR,PLD1,36060092,22RV1,-0.0653300955275822,,-0.0653300955275822,-0.8141986725159259,0.2018180660964357,,,,-0.08827233634266873,-2.14260480001728,0.04119860850771772,-0.0483537391201474,-1.1736740844315,0.04119860850771772,-2.5397735801630823,-2.0366285481743387
84,AR|PLK1,AR,PLK1,36060092,22RV1,,0.0146016668827983,-0.0146016668827983,0.07183017983191588,0.2690478464555727,,,,-0.01230092928363602,-0.08768038417962681,0.140292830588375,0.027617667938885315,0.19685730071208488,0.140292830588375,0.643895904406256,0.9849524878956548
85,AR|POLD1,AR,POLD1,36060092,22RV1,-0.17112618995148,,-0.17112618995148,0.2911532292681879,0.1499438461587452,,,,0.030663905551302495,0.24756792747976872,0.12386057379669406,0.07058250277382383,0.5698544791959275,0.12386057379669406,0.08057220884880684,0.7779600086245984
86,AR|PSMB2,AR,PSMB2,36060092,22RV1,,0.0428568848188379,-0.0428568848188379,0.5355586687181635,0.06942347723392177,,,,0.0941456559959506,0.7266476709974747,0.12956162904467325,0.13406425321847193,1.0347527598024115,0.12956162904467325,-0.48137626892105406,-0.1929024839188832
87,AR|PSMB5,AR,PSMB5,36060092,22RV1,,0.017122011400777,-0.017122011400777,-0.6351842975930009,0.28557702518092487,,,,-0.027985875851750386,-0.18286499510721912,0.1530411866707537,0.011932721370770949,0.07797065371978916,0.1530411866707537,-0.29376776500291146,0.04190721089049006
88,AR|RHEB,AR,RHEB,36060092,22RV1,-0.145190155821958,,-0.145190155821958,0.4548755974301151,0.1806464877214329,,,,0.03996954922867424,0.43554729875772247,0.09176856185924298,0.07988814645119557,0.8705393746251587,0.09176856185924298,-0.13042977833925606,0.06578560678294477
89,AR|TGFBR2,AR,TGFBR2,36060092,22RV1,-0.117180047447679,,-0.117180047447679,0.21084916553995436,0.20018573592698247,,,,-0.06152213698594888,-1.2382582791681616,0.04968441400390094,-0.02160353976342755,-0.43481522720045285,0.04968441400390094,0.039966303480151844,0.4630003339707661
90,AR|TOP2A,AR,TOP2A,36060092,22RV1,-0.122085224531184,,-0.122085224531184,0.019650432498201892,0.29984754518652507,,,,0.11576592018533294,1.3783352416780617,0.0839896686124002,0.15568451740785427,1.8536150931409803,0.0839896686124002,0.04380736254889084,0.8303642379050575
91,AR|TRIB2,AR,TRIB2,36060092,22RV1,-0.091924510488421,,-0.091924510488421,-0.18419590109836806,0.2544616501474074,,,,-0.07877953438278507,-1.7757449143523296,0.044364217938091886,-0.03886093716026373,-0.8759522643787451,0.044364217938091886,-1.1085607108958322,-0.730310563529021
92,AR|TRIM25,AR,TRIM25,36060092,22RV1,-0.144026994437454,,-0.144026994437454,0.20388694536652108,0.22159336808874486,,,,0.0033242646612468008,0.06889764175298883,0.04824932431163497,0.043242861883768136,0.8962376675882368,0.04824932431163497,-0.2226394411259797,0.3517119393757162
93,AR|ULK1,AR,ULK1,36060092,22RV1,-0.13803614541965,,-0.13803614541965,0.06497050936007853,0.2058655102788288,,,,0.027388601051639316,0.47043130478629286,0.058220192348979384,0.06730719827416065,1.1560799708580929,0.058220192348979384,-0.7257545952413615,-0.07344694470285601
94,AR|UPF2,AR,UPF2,36060092,22RV1,-0.0521893402074687,,-0.0521893402074687,-0.5575805901320813,0.25062493580560063,,,,-0.11729296850133819,-1.2319970714725663,0.0952055578842746,-0.07737437127881686,-0.8127085539782024,0.0952055578842746,-0.9462969720212256,-0.6376491478143448
95,AR|UPF3A,AR,UPF3A,36060092,22RV1,-0.0626656324318706,,-0.0626656324318706,-0.567134388395242,0.16606253840041452,,,,-0.06765760593794612,-1.0899503647947573,0.062074024765968454,-0.027739008715424784,-0.4468698271137794,0.062074024765968454,-2.234374201788905,-1.512553024630758
96,AR|WNT5A,AR,WNT5A,36060092,22RV1,-0.113134406715158,,-0.113134406715158,-0.12476482778099193,0.1627811653569158,,,,-0.021994541602600837,-0.4297849954696546,0.05117568513197149,0.017924055619920498,0.3502455428529794,0.05117568513197149,-1.2239128938856223,0.023163986292463905
97,AURKA|BMP6,AURKA,BMP6,36060092,22RV1,-0.0034097835211558,,-0.0034097835211558,-0.0007225452302522806,0.2155777315129455,,,,0.07667796443772623,0.8608345299149531,0.08907398782586207,0.11659656166024757,1.308985535577363,0.08907398782586207,-0.08496165443383108,0.30881793338586605
98,AURKA|CCNE2,AURKA,CCNE2,36060092,22RV1,0.0063789901610384,,0.0063789901610384,0.05507108576794627,0.13206753879820218,,,,-0.009483951933046075,-0.09741274053123354,0.09735843464957468,0.03043464528947526,0.31260409433470915,0.09735843464957468,0.12215522920657412,0.3688122971654447
99,AURKA|CDC6,AURKA,CDC6,36060092,22RV1,0.117852712881817,,0.0671502216446681,0.18310619670088116,0.2002779551310759,,,,0.18139676678318084,1.4503887644709819,0.1250676861450619,0.22131536400570218,1.7695647119353097,0.1250676861450619,1.4622783117740523,1.742474671845101
100,AURKA|CDK2,AURKA,CDK2,36060092,22RV1,0.128150254344074,,0.0898267738867474,-0.14394246224822857,0.14694030145905673,,,,0.0533718382140167,0.5674406404368277,0.09405713022763039,0.09329043543653803,0.9918486265821969,0.09405713022763039,0.7930463533881752,1.0773005200425079
101,AURKA|CTNNB1,AURKA,CTNNB1,36060092,22RV1,-0.095413649131043,,-0.095413649131043,-0.053446734470317815,0.13759717811784142,,,,-0.02694400752605386,-0.3486313296748359,0.07728510100106092,0.012974589696467476,0.16787957223850128,0.07728510100106092,-0.38365742723617996,0.2187312393740725
102,AURKA|DHFR,AURKA,DHFR,36060092,22RV1,0.151118482831293,,0.151118482831293,-0.02954494359748011,0.15737367938025093,,,,0.15487174725276764,1.257808460168624,0.12312824420977839,0.19479034447528898,1.582011874898639,0.12312824420977839,0.8327229185574607,1.3323361588226679
103,AURKA|ETF1,AURKA,ETF1,36060092,22RV1,,-0.101234882022373,-0.183268052755947,0.042443821542770425,0.16241314849468177,,,,0.24562846366551216,1.0554161943290814,0.2327313764800207,0.2855470608880335,1.2269383922650707,0.2327313764800207,0.2856233244729403,0.4909572795733074
104,AURKA|EZH2,AURKA,EZH2,36060092,22RV1,-0.0167483882832101,,-0.0167483882832101,-0.34876745932186093,0.20313983433354343,,,,-0.00926085819288014,-0.08543645407785692,0.10839469279051378,0.030657739029641196,0.28283431817912974,0.10839469279051378,-1.1804877766416024,-0.47755968294769113
105,AURKA|GART,AURKA,GART,36060092,22RV1,-0.0076480572341603,,-0.0076480572341603,-0.013981034081624525,0.216890130250981,,,,-0.0989291402384831,-0.8505206067556663,0.11631598276713243,-0.05901054301596176,-0.5073296172384355,0.11631598276713243,0.9584253817228774,1.3134885158369185
106,AURKA|GRB2,AURKA,GRB2,36060092,22RV1,-0.0104917974403954,,-0.0104917974403954,-0.18158249324517722,0.0808441114551834,,,,0.09579974901108024,1.0436775064993038,0.09179056596937796,0.13571834623360157,1.4785653057077595,0.09179056596937796,0.1667802271134562,0.5504617767048582
107,AURKA|HDAC1,AURKA,HDAC1,36060092,22RV1,-0.0893714907133847,,-0.0893714907133847,0.05214061261390925,0.1477845736954459,,,,0.0496983787842491,0.5369287168114255,0.09256047819417274,0.08961697600677043,0.968199146711111,0.09256047819417274,-0.19466605555399852,0.2764831501442179
108,AURKA|HPRT1,AURKA,HPRT1,36060092,22RV1,-0.0687807328508587,,-0.0687807328508587,0.4687846657332021,0.1225179514486792,,,,0.051282051128359374,0.586964168494011,0.08736828222399852,0.09120064835088071,1.043864501273547,0.08736828222399852,-0.2995550124616498,0.27201747590473363
109,AURKA|HSP90AA1,AURKA,HSP90AA1,36060092,22RV1,0.0234520742422479,,0.0234520742422479,-0.1472247089579205,0.17230801632890788,,,,-0.0429130558715336,-0.3802268985306459,0.11286170451740109,-0.002994458649012266,-0.026532105480921372,0.11286170451740109,0.36157094539922163,0.621626163004263
110,AURKA|HSP90B1,AURKA,HSP90B1,36060092,22RV1,0.0395912488981853,,0.0395912488981853,0.6144400650317696,0.16930630075327205,,,,0.14945676809403396,1.6219502382167834,0.09214633382239325,0.1893753653165553,2.0551589787778797,0.09214633382239325,2.0612648599432,2.5652783332302933
111,AURKA|IGF1R,AURKA,IGF1R,36060092,22RV1,0.138286366678718,,0.138286366678718,-0.22883382438950436,0.12456182967088307,,,,0.035153080726084696,0.3750010990199653,0.09374127387347503,0.07507167794860603,0.8008391058343434,0.09374127387347503,1.4810832967407874,2.1738615788953854
112,AURKA|IGFBP5,AURKA,IGFBP5,36060092,22RV1,-0.0312742424986793,,-0.0312742424986793,-0.18028307936092303,0.13342215752519607,,,,0.021714031251041543,0.24525244623960338,0.0885374706102938,0.06163262847356288,0.6961191464893416,0.0885374706102938,-0.2471785020814482,0.13009117254992508
113,AURKA|INSR,AURKA,INSR,36060092,22RV1,-0.053429931511904,,-0.053429931511904,0.003379104704235851,0.15018087712899064,,,,0.02796051514790543,0.29835506584825483,0.09371557030014135,0.06787911237042676,0.7243098681791235,0.09371557030014135,-0.4707787145393022,0.20517473905243572
114,AURKA|IRS1,AURKA,IRS1,36060092,22RV1,-0.0243085440812064,,-0.0243085440812064,-0.5992921822722976,0.13208266008468497,,,,-0.019724928331338987,-0.22534856967241315,0.08753074563558538,0.020193668891182348,0.2307037229552934,0.08753074563558538,-0.5155335159881502,0.2130997285786548
115,AURKA|JUN,AURKA,JUN,36060092,22RV1,-0.0506664435954711,,-0.0506664435954711,-0.16250785690331152,0.14321500462806103,,,,-0.09556853500331597,-1.15938762700051,0.0824301836397586,-0.055649937780794634,-0.6751160233246523,0.0824301836397586,-0.33393388157795234,0.025225237549280355
116,AURKA|LIMK1,AURKA,LIMK1,36060092,22RV1,0.001880462114733,,0.001880462114733,-0.11243476944784266,0.14635945386803653,,,,-0.02267505637121303,-0.2591947048381617,0.08748271453065017,0.017243540851308303,0.19710797663082244,0.08748271453065017,-0.6353278033357708,-0.20930973619629978
117,AURKA|MAP2K1,AURKA,MAP2K1,36060092,22RV1,0.0266629727242973,,0.0266629727242973,-0.1336775711201906,0.125389068792392,,,,0.06745457171988845,0.6921827834301927,0.09745196403991649,0.10737316894240978,1.1018061051948584,0.09745196403991649,-0.37729938211208613,0.24277494034232466
118,AURKA|MAP3K1,AURKA,MAP3K1,36060092,22RV1,0.0349625066237745,,0.0349625066237745,-0.3931503585845468,0.17040398318268743,,,,0.14146649955664303,1.246086880546234,0.11352860042522063,0.18138509677916437,1.5977039803167454,0.11352860042522063,0.0901104508014286,0.6442839116118333
119,AURKA|MAPK1,AURKA,MAPK1,36060092,22RV1,0.0198942945460575,,0.0198942945460575,-0.4031458442488585,0.11361884274757349,,,,-0.014172251895889776,-0.17338361027856358,0.08173928246804983,0.02574634532663156,0.31498129845579775,0.08173928246804983,-0.26760129679961714,0.2799708791492691
120,AURKA|MAPK13,AURKA,MAPK13,36060092,22RV1,-0.0470819142989838,,-0.0470819142989838,0.03197385957672846,0.15179255470594966,,,,0.06782000374649355,0.7771340114588657,0.08726938050128477,0.10773860096901489,1.2345521458975954,0.08726938050128477,-0.1890699771778237,0.1558346143641932
121,AURKA|MAPK3,AURKA,MAPK3,36060092,22RV1,-0.0057496475125628,,-0.0057496475125628,-0.04273474211038538,0.1383454371714387,,,,0.19500327439729004,1.9388054314167311,0.10057908402639275,0.23492187161981137,2.335693090604862,0.10057908402639275,0.20135910533960832,0.6875472402412263
122,AURKA|MAPK8,AURKA,MAPK8,36060092,22RV1,-0.052269369961145,,-0.0522693699611451,-0.16445052598751175,0.11644417332595763,,,,0.08447979526630123,0.8968554459691748,0.09419555363797705,0.12439839248882256,1.3206397508625987,0.09419555363797705,-0.631207292093504,-0.14377735090189964
123,AURKA|MTOR,AURKA,MTOR,36060092,22RV1,,-0.127866523764154,-0.0620427697083501,-0.07631363729046034,0.10164718757956283,,,,0.11801740463492694,1.2610603926824273,0.09358584673640388,0.15793600185744827,1.6876056301792575,0.09358584673640388,1.1875564586347302,2.087809801623892
124,AURKA|MYC,AURKA,MYC,36060092,22RV1,0.080396694285246,,0.0363244294316737,0.23827662903319946,0.16460311769703675,,,,0.0274637976431773,0.30978052407741563,0.08865566266623645,0.06738239486569864,0.7600461475244321,0.08865566266623645,1.0988626734017257,1.4953051538091544
125,AURKA|NRAS,AURKA,NRAS,36060092,22RV1,0.0395914215649475,,0.0395914215649475,-0.14481413217548827,0.1710390956367575,,,,-0.045601221917621615,-0.4915062602733247,0.09277851698625965,-0.00568262469510028,-0.06124935900777405,0.09277851698625965,-0.4718198871477891,0.009994951344237057
126,AURKA|NXF2,AURKA,NXF2,36060092,22RV1,-0.0481556545825437,,-0.0481556545825437,-0.22755705305318707,0.16768130047438812,,,,-0.003247466136397481,-0.031679118444577256,0.10251125333802882,0.036671131086123854,0.35772785808404395,0.10251125333802882,-1.1861373472332115,-0.7350725858389361
127,AURKA|NXF2B,AURKA,NXF2B,36060092,22RV1,-0.0997106299797997,,-0.0997106299797997,0.013838751089088393,0.17166953902838517,,,,0.008131809181576077,0.08203310218359841,0.09912838799362071,0.04805040640409741,0.4847290203810198,0.09912838799362071,0.4329569969478788,0.885909460443973
128,AURKA|PARP1,AURKA,PARP1,36060092,22RV1,0.0797136305077768,,0.0797136305077768,-0.08487909898997965,0.17746392752168624,,,,0.12152067789081356,1.323689228102638,0.09180453788613208,0.1614392751133349,1.7585108408646735,0.09180453788613208,0.8853538100663215,1.4470174016804982
129,AURKA|PIK3CA,AURKA,PIK3CA,36060092,22RV1,0.102507873004212,,0.102507873004212,-0.1650993533494186,0.1166837205208029,,,,-0.008476286006136924,-0.08294731411800187,0.10218879413115722,0.03144231121638441,0.3076884455259238,0.10218879413115722,-0.16001488410642062,0.3549958482685245
130,AURKA|PLD1,AURKA,PLD1,36060092,22RV1,-0.0726644764916801,,-0.0726644764916801,-0.30430025045258446,0.19357585357285598,,,,0.11180700490634266,1.229250103067179,0.090955457011853,0.151725602128864,1.6681308314364431,0.090955457011853,-0.9071133382225071,-0.3563819382680288
131,AURKA|PLK1,AURKA,PLK1,36060092,22RV1,,-0.100048158071918,-0.163975586833393,0.49677080065568835,0.14663195778477928,,,,0.19556281306978596,1.800769904189868,0.1085995565645384,0.2354814102923073,2.1683459651362913,0.1085995565645384,2.574792633359637,3.2786803607187083
132,AURKA|POLD1,AURKA,POLD1,36060092,22RV1,-0.0286490086897332,,-0.0286490086897332,-0.010318115011239595,0.12610456548324653,,,,0.06613409654649027,0.5019463050154622,0.13175532100879403,0.10605269376901161,0.8049215239051568,0.13175532100879403,-0.47699071137688315,0.2809350138150876
133,AURKA|PSMB2,AURKA,PSMB2,36060092,22RV1,,-0.0795241475894878,-0.118354278993027,-0.03485542176939249,0.14199961175448345,,,,0.08888905909793987,0.7592834666243311,0.11706966239252949,0.1288076563204612,1.1002650361164854,0.11706966239252949,2.336477693040284,2.6436324576607912
134,AURKA|PSMB5,AURKA,PSMB5,36060092,22RV1,,-0.146474645427317,0.0220257145717439,0.08071392245288339,0.16841904759971327,,,,0.15497756153093656,1.1515544024725908,0.1345811897363879,0.1948961587534579,1.4481678987621704,0.13458118973638794,1.2650033316195328,1.440985675943125
135,AURKA|RHEB,AURKA,RHEB,36060092,22RV1,-0.0428733286405255,,-0.0428733286405255,0.006502186306202288,0.1787427020595174,,,,0.07844253128778922,0.6213941683961269,0.12623634928898078,0.11836112851031055,0.937615268319886,0.12623634928898078,0.8159892839570656,1.0131723187220827
136,AURKA|TGFBR2,AURKA,TGFBR2,36060092,22RV1,-0.0812472815849705,,-0.0812472815849705,0.02020429836690414,0.14871289903157978,,,,0.006495287555605689,0.068210723633694,0.09522384765314551,0.046413884778127024,0.4874187078345163,0.09522384765314551,-0.18207931107966646,0.3090276315323408
137,AURKA|TOP2A,AURKA,TOP2A,36060092,22RV1,0.113866283908511,,0.113866283908511,-0.12284167487451118,0.14160288513539732,,,,0.08973153961252711,0.9352362986539057,0.09594531322370459,0.12965013683504845,1.3512920274986047,0.09594531322370459,0.23399265080871287,0.6921084236468711
138,AURKA|TRIB2,AURKA,TRIB2,36060092,22RV1,-0.0400190441975663,,-0.0400190441975663,-0.3148792985747972,0.1192686363087093,,,,-0.020035810393638,-0.22485710005855658,0.08910463751609504,0.019882786828883336,0.22313975325124794,0.08910463751609504,-0.7792600938994001,-0.27923123378458803
139,AURKA|TRIM25,AURKA,TRIM25,36060092,22RV1,0.0097766483813216,,0.0097766483813216,-0.24306215417418434,0.14778383390556024,,,,-0.0068113687333215545,-0.07649241879203517,0.08904632434019454,0.03310722848919978,0.37179781124615763,0.08904632434019454,0.038059356600872785,0.9003601212644354
140,AURKA|ULK1,AURKA,ULK1,36060092,22RV1,0.0470634744984885,,0.0470634744984885,-0.023437638749542522,0.21805902430298552,,,,0.0770168658846817,0.6355882632268198,0.12117414738540729,0.11693546310720304,0.9650198959954498,0.12117414738540729,-0.28889999518840703,0.1006219490820876
141,AURKA|UPF2,AURKA,UPF2,36060092,22RV1,0.0265859833068461,,0.0265859833068461,-0.35567515351658957,0.16862637827623767,,,,-0.06464992589811036,-0.622928912816456,0.10378379389360476,-0.024731328675589026,-0.23829663329654963,0.10378379389360479,-0.4786535176762217,-0.19874666225855048
142,AURKA|UPF3A,AURKA,UPF3A,36060092,22RV1,0.003371564999366,,0.003371564999366,0.18798291176701026,0.1761487350250213,,,,0.14858167938157818,1.5801747158273936,0.09402863993035067,0.18850027660409951,2.0047112958746007,0.09402863993035067,0.13321497809904279,0.5814783797607778
143,AURKA|WNT5A,AURKA,WNT5A,36060092,22RV1,0.0115626126822165,,0.0115626126822165,-0.25516082289796915,0.12952902002087743,,,,-0.0033821407076914944,-0.042009620205724685,0.08050871898219654,0.03653645651482984,0.45381987164532334,0.08050871898219654,-0.4066112852126629,0.15830684678143303
144,BMP6|CCNE2,BMP6,CCNE2,36060092,22RV1,-0.0354404055463655,,-0.0354404055463655,0.22867579599999854,0.12760931447478696,,,,-0.001311049807284359,-0.025854656350635392,0.050708459996689895,0.038607547415236976,0.7613630431245036,0.050708459996689895,1.016757216290437,1.2348108778032825
145,BMP6|CDC6,BMP6,CDC6,36060092,22RV1,0.0041626450175825,,0.0041626450175825,-0.32861577297785655,0.17522517296949663,,,,-0.1263035588148287,-1.206277471638655,0.10470522892486164,-0.08638496159230735,-0.8250300627707787,0.10470522892486164,-0.26812536170145507,0.16376403603905554
146,BMP6|CDK2,BMP6,CDK2,36060092,22RV1,-0.0373690690841962,,-0.0373690690841962,0.11640494506773036,0.21254617670559692,,,,0.04783504380450765,0.773843767685387,0.06181485953887711,0.08775364102702898,1.4196204873981513,0.06181485953887711,0.5337976916970211,1.0396978792962743
147,BMP6|CTNNB1,BMP6,CTNNB1,36060092,22RV1,-0.171049422906018,,-0.171049422906018,0.1779241230536043,0.24403585807893705,,,,-0.041788085326867286,-0.9966556232972857,0.041928309387968606,-0.001869488104345951,-0.04458772918906202,0.041928309387968606,-0.27276104873408985,0.19391207491329282
148,BMP6|DHFR,BMP6,DHFR,36060092,22RV1,-0.0371058321004701,,-0.0371058321004701,0.590062474477242,0.1898382152497969,,,,0.03091717583180742,0.29865648004046347,0.10352086058075353,0.07083577305432875,0.6842656896101813,0.10352086058075353,0.9735718282034527,1.6354443534254168
149,BMP6|ETF1,BMP6,ETF1,36060092,22RV1,,0.030991342754835,-0.16483504218371,-0.741553812477583,0.19009994984767833,,,,0.015490046669341506,0.08272280090551096,0.1872524443053471,0.05540864389186284,0.295903447869068,0.1872524443053471,-0.26404664160670566,0.020946246989016593
150,BMP6|EZH2,BMP6,EZH2,36060092,22RV1,-0.0821345299983361,,-0.0821345299983361,0.1342395902946611,0.10860275607581729,,,,-0.02197965784017475,-0.3991445721841703,0.0550669090146942,0.017938939382346586,0.32576623063335025,0.0550669090146942,-1.2429533801987764,-0.5328177552347444
151,BMP6|GART,BMP6,GART,36060092,22RV1,-0.0197426884819717,,-0.0197426884819717,0.11526274422598136,0.2834713297703289,,,,0.02462278051571154,0.3578084148441045,0.06881554344226246,0.06454137773823287,0.9378895306172262,0.06881554344226246,-0.11727640966089647,0.3484859913085122
152,BMP6|GRB2,BMP6,GRB2,36060092,22RV1,-0.0284546889475201,,-0.0284546889475201,-0.0255398899054117,0.15353523076763712,,,,-0.01324934844751624,-0.22638234392522236,0.05852642135330443,0.026669248775005094,0.45567878845712706,0.05852642135330443,-0.08923493846057501,0.30186077007678536
